Date,High,Low,Open,Close,Volume,Adj Close
2000-04-03,21500.0,18340.0,21000.0,19300.0,1846500.0,18212.74609375
2000-04-04,18700.0,17120.0,18400.0,17560.0,2626500.0,16570.771484375
2000-04-05,17560.0,17560.0,17560.0,17560.0,0.0,16570.771484375
2000-04-06,19360.0,17400.0,17600.0,17840.0,3443000.0,16834.994140625
2000-04-07,19980.0,18400.0,18800.0,19980.0,2069500.0,18854.4375
2000-04-10,22300.0,21200.0,21600.0,22300.0,521000.0,21043.74609375
2000-04-11,23400.0,19900.0,20100.0,20000.0,4113000.0,18873.314453125
2000-04-12,20000.0,18800.0,19400.0,19400.0,1486500.0,18307.11328125
2000-04-13,19400.0,19400.0,19400.0,19400.0,0.0,18307.11328125
2000-04-14,18400.0,17080.0,18000.0,17080.0,1182500.0,16117.810546875
2000-04-17,15040.0,15040.0,15040.0,15040.0,37500.0,14192.732421875
2000-04-18,16580.0,13240.0,15420.0,13480.0,3155500.0,12720.61328125
2000-04-19,14980.0,13220.0,14040.0,13600.0,3246000.0,12833.853515625
2000-04-20,13660.0,12000.0,13400.0,12560.0,2120500.0,11852.44140625
2000-04-21,14060.0,12280.0,12920.0,14060.0,3945500.0,13267.9375
2000-04-24,14360.0,12400.0,13960.0,12400.0,2304000.0,11701.453125
2000-04-25,12720.0,11460.0,11820.0,12240.0,2375000.0,11550.466796875
2000-04-26,13160.0,11880.0,12860.0,12000.0,2078000.0,11323.9873046875
2000-04-27,11900.0,10560.0,11500.0,10560.0,1307500.0,9965.111328125
2000-04-28,11080.0,10100.0,10800.0,10500.0,2081500.0,9908.490234375
2000-05-01,10500.0,10500.0,10500.0,10500.0,0.0,9908.490234375
2000-05-02,11760.0,10640.0,10820.0,11760.0,1663000.0,11097.5087890625
2000-05-03,12700.0,11840.0,11980.0,12400.0,2794000.0,11701.453125
2000-05-04,13680.0,12120.0,12540.0,12700.0,2223000.0,11984.5537109375
2000-05-05,12700.0,12700.0,12700.0,12700.0,0.0,11984.5537109375
2000-05-08,13600.0,12500.0,13220.0,12540.0,2153000.0,11833.56640625
2000-05-09,12540.0,12540.0,12540.0,12540.0,0.0,11833.56640625
2000-05-10,12000.0,11200.0,11700.0,11480.0,1717000.0,10833.2822265625
2000-05-11,11480.0,11480.0,11480.0,11480.0,0.0,10833.2822265625
2000-05-12,11420.0,10320.0,11180.0,10400.0,1497000.0,9814.1220703125
2000-05-15,10300.0,9160.0,10000.0,9170.0,1512500.0,8653.416015625
2000-05-16,10260.0,8800.0,9170.0,10260.0,2188500.0,9682.01171875
2000-05-17,10800.0,9040.0,10620.0,9200.0,3149000.0,8681.7236328125
2000-05-18,10160.0,8300.0,9000.0,9440.0,4733500.0,8908.203125
2000-05-19,10560.0,9220.0,9900.0,10560.0,4438500.0,9965.111328125
2000-05-22,11820.0,9800.0,10800.0,10220.0,8601500.0,9644.263671875
2000-05-23,11440.0,10320.0,10600.0,11440.0,3077000.0,10795.53515625
2000-05-24,12800.0,11700.0,11980.0,12800.0,5817500.0,12078.9189453125
2000-05-25,14320.0,12400.0,13000.0,13920.0,4578500.0,13135.82421875
2000-05-26,15500.0,12620.0,13380.0,13200.0,6372500.0,12456.38671875
2000-05-29,13800.0,12500.0,13200.0,12860.0,3720000.0,12135.541015625
2000-05-30,12860.0,12860.0,12860.0,12860.0,0.0,12135.541015625
2000-05-31,16120.0,15160.0,15480.0,16120.0,4559000.0,15211.8916015625
2000-06-01,16980.0,15460.0,16120.0,15720.0,5855000.0,14834.423828125
2000-06-02,17040.0,15060.0,16560.0,15620.0,3849500.0,14740.0576171875
2000-06-05,17480.0,16300.0,16620.0,17480.0,3069500.0,16495.275390625
2000-06-06,17480.0,17480.0,17480.0,17480.0,0.0,16495.275390625
2000-06-07,19560.0,17600.0,17800.0,19560.0,4127500.0,18458.1015625
2000-06-08,21900.0,19720.0,20800.0,21900.0,6074000.0,20666.27734375
2000-06-09,23700.0,19300.0,21000.0,19920.0,7163500.0,18797.8203125
2000-06-12,20700.0,18200.0,19800.0,19080.0,4080000.0,18005.140625
2000-06-13,20500.0,17500.0,19000.0,18160.0,5163500.0,17136.966796875
2000-06-14,19300.0,17540.0,18860.0,18180.0,3486500.0,17155.83984375
2000-06-15,18000.0,16000.0,17800.0,16000.0,2373500.0,15098.6513671875
2000-06-16,17920.0,15000.0,15400.0,17920.0,6653000.0,16910.486328125
2000-06-19,19340.0,16060.0,18200.0,16600.0,7618000.0,15664.8466796875
2000-06-20,17800.0,16320.0,17340.0,16840.0,3551500.0,15891.328125
2000-06-21,18400.0,16900.0,17020.0,17660.0,5062500.0,16665.138671875
2000-06-22,18480.0,17000.0,18000.0,17380.0,3328500.0,16400.908203125
2000-06-23,18220.0,16560.0,16600.0,17700.0,3736000.0,16702.8828125
2000-06-26,19820.0,17400.0,17600.0,19820.0,6236500.0,18703.451171875
2000-06-27,21400.0,19120.0,20500.0,20000.0,10560000.0,18873.314453125
2000-06-28,22400.0,19600.0,20000.0,22400.0,6649500.0,21138.109375
2000-06-29,24100.0,20800.0,23400.0,21000.0,11648500.0,19816.98046875
2000-06-30,23100.0,19880.0,20600.0,21200.0,8738500.0,20005.71484375
2000-07-03,22200.0,20900.0,21200.0,21200.0,3663000.0,20005.71484375
2000-07-04,21500.0,19440.0,20400.0,19580.0,3445000.0,18476.974609375
2000-07-05,19400.0,17240.0,19200.0,17400.0,3993000.0,16419.78125
2000-07-06,17960.0,16060.0,17000.0,17800.0,4188000.0,16797.24609375
2000-07-07,18380.0,17420.0,18020.0,17620.0,2183000.0,16627.388671875
2000-07-10,17900.0,16600.0,17240.0,16980.0,2200500.0,16023.4453125
2000-07-11,17360.0,15640.0,17100.0,15800.0,2981000.0,14909.9169921875
2000-07-12,17680.0,15560.0,16020.0,17680.0,6495500.0,16684.0078125
2000-07-13,19040.0,17000.0,18000.0,17200.0,8131000.0,16231.046875
2000-07-14,18240.0,17100.0,17980.0,17480.0,4667500.0,16495.275390625
2000-07-17,17480.0,17480.0,17480.0,17480.0,0.0,16495.275390625
2000-07-18,18000.0,16000.0,17600.0,16400.0,4782500.0,15476.1162109375
2000-07-19,18000.0,16000.0,17600.0,16400.0,4782500.0,15476.1162109375
2000-07-20,15100.0,13440.0,14040.0,14400.0,7339500.0,13588.7861328125
2000-07-21,14880.0,13780.0,14220.0,13880.0,2416500.0,13098.0791015625
2000-07-24,13860.0,13080.0,13420.0,13500.0,2971500.0,12739.486328125
2000-07-25,15120.0,12960.0,13480.0,15120.0,3435500.0,14268.2255859375
2000-07-26,16100.0,14420.0,15520.0,14560.0,5776000.0,13739.7705078125
2000-07-27,14740.0,13820.0,14700.0,14100.0,2369500.0,13305.6865234375
2000-07-28,13800.0,12620.0,13700.0,12760.0,2311000.0,12041.173828125
2000-07-31,14280.0,12060.0,12200.0,14280.0,5573500.0,13475.546875
2000-08-01,14680.0,13800.0,14420.0,14080.0,5799500.0,13286.8125
2000-08-02,15260.0,13700.0,14080.0,14200.0,5122000.0,13400.052734375
2000-08-03,15220.0,14320.0,14340.0,14440.0,5580500.0,13626.5322265625
2000-08-04,14700.0,13800.0,14600.0,13940.0,2041500.0,13154.69921875
2000-08-07,14060.0,13140.0,13700.0,13240.0,1476000.0,12494.1328125
2000-08-08,13980.0,13100.0,13360.0,13380.0,2373500.0,12626.24609375
2000-08-09,14200.0,13320.0,13460.0,13960.0,2979500.0,13173.5703125
2000-08-10,13880.0,13440.0,13880.0,13480.0,1585500.0,12720.61328125
2000-08-11,13720.0,13120.0,13400.0,13300.0,1298000.0,12550.7529296875
2000-08-14,13600.0,12900.0,13240.0,13100.0,1218000.0,12362.0205078125
2000-08-15,13100.0,13100.0,13100.0,13100.0,0.0,12362.0205078125
2000-08-16,13480.0,13060.0,13080.0,13140.0,1082000.0,12399.7666015625
2000-08-17,13220.0,12400.0,13020.0,12520.0,1497500.0,11814.6943359375
2000-08-18,12780.0,11900.0,12600.0,12060.0,1518000.0,11380.607421875
2000-08-21,11860.0,10880.0,11800.0,10980.0,1278500.0,10361.4482421875
2000-08-22,12280.0,11220.0,11220.0,12280.0,5083000.0,11588.212890625
2000-08-23,12560.0,11280.0,12440.0,11680.0,4000500.0,11022.013671875
2000-08-24,12940.0,11420.0,12000.0,11920.0,4794500.0,11248.4931640625
2000-08-25,13240.0,11660.0,12000.0,12540.0,7115500.0,11833.56640625
2000-08-28,14040.0,13260.0,13340.0,14040.0,2045000.0,13249.06640625
2000-08-29,15040.0,13900.0,14740.0,14080.0,7847000.0,13286.8125
2000-08-30,14400.0,13700.0,14060.0,13900.0,3211500.0,13116.953125
2000-08-31,14160.0,12700.0,14100.0,13840.0,2834500.0,13060.33203125
2000-09-01,15160.0,13840.0,13840.0,14340.0,7511500.0,13532.166015625
2000-09-04,14480.0,13900.0,14100.0,14000.0,2166500.0,13211.3203125
2000-09-05,14300.0,13520.0,14100.0,14260.0,2316500.0,13456.6708984375
2000-09-06,14720.0,13860.0,14000.0,13880.0,2950000.0,13098.0791015625
2000-09-07,14080.0,13420.0,13860.0,13540.0,1944000.0,12777.232421875
2000-09-08,14120.0,13520.0,13800.0,14040.0,2322500.0,13249.06640625
2000-09-11,14040.0,14040.0,14040.0,14040.0,0.0,13249.06640625
2000-09-12,14040.0,14040.0,14040.0,14040.0,0.0,13249.06640625
2000-09-13,14040.0,14040.0,14040.0,14040.0,0.0,13249.06640625
2000-09-14,14220.0,13520.0,14020.0,14200.0,2242000.0,13400.052734375
2000-09-15,14500.0,13620.0,14000.0,13640.0,2487000.0,12871.6005859375
2000-09-18,13200.0,12020.0,13060.0,12020.0,2849000.0,11342.859375
2000-09-19,12500.0,11380.0,11820.0,12060.0,2752000.0,11380.607421875
2000-09-20,12940.0,12240.0,12700.0,12300.0,2367000.0,11607.0869140625
2000-09-21,12600.0,11440.0,12000.0,11880.0,3176000.0,11210.74609375
2000-09-22,11760.0,10460.0,11600.0,10460.0,2977500.0,9870.744140625
2000-09-25,11600.0,10560.0,10720.0,11060.0,3493000.0,10436.9423828125
2000-09-26,11460.0,10740.0,10780.0,10960.0,3622500.0,10342.5751953125
2000-09-27,12240.0,11020.0,11040.0,11980.0,4655500.0,11305.1142578125
2000-09-28,12160.0,11500.0,12060.0,11660.0,3049000.0,11003.140625
2000-09-29,12080.0,11600.0,12000.0,11640.0,2428000.0,10984.267578125
2000-10-02,11520.0,11020.0,11400.0,11300.0,1686500.0,10663.4208984375
2000-10-03,11300.0,11300.0,11300.0,11300.0,0.0,10663.4208984375
2000-10-04,11440.0,10740.0,10800.0,11040.0,1977000.0,10418.0693359375
2000-10-05,12120.0,11320.0,11380.0,11600.0,4155500.0,10946.5224609375
2000-10-06,12220.0,11240.0,11240.0,11600.0,5058500.0,10946.5224609375
2000-10-09,11900.0,10800.0,11820.0,11020.0,3742500.0,10399.1943359375
2000-10-10,11660.0,10940.0,11200.0,11500.0,4645000.0,10852.154296875
2000-10-11,11180.0,10240.0,11100.0,10360.0,3232500.0,9776.376953125
2000-10-12,10300.0,9610.0,9800.0,9800.0,2439000.0,9247.923828125
2000-10-13,9200.0,8630.0,9000.0,8890.0,2419000.0,8389.1875
2000-10-16,8890.0,8890.0,8890.0,8890.0,0.0,8389.1875
2000-10-17,9470.0,8610.0,9310.0,8610.0,2154500.0,8124.9599609375
2000-10-18,8560.0,7700.0,8160.0,8180.0,3859000.0,7719.1845703125
2000-10-19,8460.0,7830.0,8300.0,7970.0,2094500.0,7521.0146484375
2000-10-20,8580.0,8010.0,8500.0,8080.0,3076000.0,7624.818359375
2000-10-23,8190.0,7460.0,7820.0,7460.0,2017000.0,7039.74560546875
2000-10-24,7690.0,7100.0,7260.0,7260.0,3687000.0,6851.01318359375
2000-10-25,7460.0,7080.0,7200.0,7150.0,1993500.0,6747.2099609375
2000-10-26,7060.0,6330.0,6950.0,6490.0,2977500.0,6124.3896484375
2000-10-27,6490.0,6490.0,6490.0,6490.0,0.0,6124.3896484375
2000-10-30,6040.0,5390.0,5860.0,5420.0,2892500.0,5114.66796875
2000-10-31,6070.0,4900.0,5320.0,6070.0,8307000.0,5728.05029296875
2000-11-01,6440.0,5800.0,6250.0,5840.0,6414500.0,5511.0068359375
2000-11-02,6540.0,5870.0,6100.0,6540.0,7079500.0,6171.5732421875
2000-11-03,7240.0,6720.0,6740.0,6800.0,7976500.0,6416.9267578125
2000-11-06,6940.0,6530.0,6700.0,6680.0,3666500.0,6303.685546875
2000-11-07,7090.0,6560.0,6660.0,6570.0,5276000.0,6199.88330078125
2000-11-08,6750.0,6220.0,6580.0,6250.0,4069500.0,5897.91015625
2000-11-09,6500.0,5960.0,6040.0,6220.0,3810000.0,5869.599609375
2000-11-10,6490.0,6120.0,6200.0,6230.0,3351000.0,5879.037109375
2000-11-13,6100.0,5640.0,6040.0,5730.0,1865000.0,5407.20458984375
2000-11-14,5980.0,5630.0,5630.0,5840.0,2379500.0,5511.0068359375
2000-11-15,6540.0,6050.0,6100.0,6360.0,7110500.0,6001.7138671875
2000-11-16,6480.0,6010.0,6460.0,6100.0,2470000.0,5756.35986328125
2000-11-17,6180.0,5910.0,5980.0,6020.0,2080000.0,5680.8671875
2000-11-20,6140.0,5900.0,5940.0,6000.0,1541500.0,5661.99365234375
2000-11-21,5900.0,5570.0,5840.0,5890.0,1725500.0,5558.18994140625
2000-11-22,6000.0,5690.0,5700.0,5700.0,1487500.0,5378.8935546875
2000-11-23,5580.0,5050.0,5580.0,5190.0,1914500.0,4897.6240234375
2000-11-24,5360.0,4960.0,5230.0,5220.0,1907000.0,4925.9345703125
2000-11-27,5680.0,5340.0,5400.0,5540.0,2629500.0,5227.90771484375
2000-11-28,5370.0,5070.0,5300.0,5120.0,1550000.0,4831.568359375
2000-11-29,4880.0,4580.0,4800.0,4670.0,1721000.0,4406.9189453125
2000-11-30,5230.0,4480.0,4700.0,5020.0,4745500.0,4737.20166015625
2000-12-01,5360.0,4640.0,4800.0,5080.0,7148500.0,4793.82177734375
2000-12-04,5080.0,5080.0,5080.0,5080.0,0.0,4793.82177734375
2000-12-05,5280.0,4700.0,4700.0,5120.0,4341500.0,4831.568359375
2000-12-06,5480.0,4770.0,5430.0,4840.0,5635000.0,4567.34130859375
2000-12-07,4880.0,4610.0,4800.0,4680.0,1936500.0,4416.35595703125
2000-12-08,5000.0,4570.0,4600.0,4800.0,3278500.0,4529.59521484375
2000-12-11,5020.0,4720.0,4860.0,4820.0,3943500.0,4548.46826171875
2000-12-12,4900.0,4600.0,4860.0,4620.0,1984500.0,4359.7353515625
2000-12-13,4780.0,4530.0,4530.0,4670.0,1739000.0,4406.9189453125
2000-12-14,4630.0,4520.0,4560.0,4570.0,1154500.0,4312.55126953125
2000-12-15,4530.0,4300.0,4420.0,4330.0,1317000.0,4086.072509765625
2000-12-18,4520.0,4140.0,4150.0,4260.0,2921500.0,4020.01513671875
2000-12-19,4230.0,3770.0,4200.0,3840.0,2240000.0,3623.67578125
2000-12-20,3770.0,3380.0,3630.0,3380.0,2648000.0,3189.58984375
2000-12-21,3240.0,2980.0,3200.0,2980.0,3583500.0,2812.123291015625
2000-12-22,3100.0,2650.0,3010.0,2710.0,4106500.0,2557.333984375
2000-12-25,2710.0,2710.0,2710.0,2710.0,0.0,2557.333984375
2000-12-26,3030.0,2770.0,2770.0,2940.0,5250500.0,2774.377197265625
2000-12-27,2940.0,2940.0,2940.0,2940.0,0.0,2774.377197265625
2000-12-28,2940.0,2940.0,2940.0,2940.0,0.0,2774.377197265625
2000-12-29,2940.0,2940.0,2940.0,2940.0,0.0,2774.377197265625
2001-01-01,2940.0,2940.0,2940.0,2940.0,0.0,2774.377197265625
2001-01-02,3290.0,2940.0,2940.0,3290.0,2260500.0,3104.659912109375
2001-01-03,3680.0,3260.0,3360.0,3680.0,7377000.0,3472.689208984375
2001-01-04,4120.0,4120.0,4120.0,4120.0,471000.0,3887.902587890625
2001-01-05,4610.0,4200.0,4370.0,4610.0,6448000.0,4350.29931640625
2001-01-08,5120.0,4380.0,4410.0,5000.0,8523500.0,4718.32861328125
2001-01-09,5600.0,4840.0,5020.0,5600.0,9290000.0,5284.52734375
2001-01-10,6270.0,4930.0,5640.0,4930.0,11602000.0,4652.27197265625
2001-01-11,5520.0,4940.0,5170.0,5520.0,9621000.0,5209.03466796875
2001-01-12,6180.0,6020.0,6020.0,6180.0,2178500.0,5831.853515625
2001-01-15,6920.0,6920.0,6920.0,6920.0,595000.0,6530.166015625
2001-01-16,7750.0,6840.0,7000.0,7750.0,21247000.0,7313.4091796875
2001-01-17,8150.0,6900.0,7200.0,7620.0,21456500.0,7190.732421875
2001-01-18,7780.0,6710.0,7580.0,6710.0,14526000.0,6331.99609375
2001-01-19,7300.0,6050.0,6720.0,6420.0,17669000.0,6058.3330078125
2001-01-22,7190.0,6310.0,6420.0,7190.0,14609000.0,6784.95654296875
2001-01-23,7190.0,7190.0,7190.0,7190.0,0.0,6784.95654296875
2001-01-24,7190.0,7190.0,7190.0,7190.0,0.0,6784.95654296875
2001-01-25,7190.0,7190.0,7190.0,7190.0,0.0,6784.95654296875
2001-01-26,7700.0,6720.0,7300.0,6980.0,20972000.0,6586.78515625
2001-01-29,7100.0,6300.0,6800.0,6370.0,8571500.0,6011.14990234375
2001-01-30,6700.0,5980.0,6460.0,6040.0,6030000.0,5699.740234375
2001-01-31,6760.0,5660.0,5910.0,6760.0,7850500.0,6379.1796875
2001-02-01,7570.0,6900.0,6920.0,6980.0,12918500.0,6586.78515625
2001-02-02,7390.0,6700.0,7240.0,6880.0,11520000.0,6492.4189453125
2001-02-05,6700.0,6060.0,6690.0,6100.0,5457500.0,5756.35986328125
2001-02-06,6690.0,6080.0,6200.0,6690.0,9232500.0,6313.123046875
2001-02-07,6780.0,6120.0,6440.0,6200.0,7000500.0,5850.7265625
2001-02-08,6640.0,6290.0,6320.0,6410.0,5119000.0,6048.896484375
2001-02-09,6480.0,6280.0,6390.0,6340.0,3114000.0,5982.83935546875
2001-02-12,6720.0,6100.0,6100.0,6460.0,5203500.0,6096.0791015625
2001-02-13,6800.0,6320.0,6660.0,6570.0,3437500.0,6199.88330078125
2001-02-14,6700.0,6430.0,6500.0,6500.0,2522500.0,6133.8271484375
2001-02-15,7280.0,6570.0,6700.0,7280.0,8704500.0,6869.88525390625
2001-02-16,8050.0,7230.0,7500.0,7380.0,15492500.0,6964.251953125
2001-02-19,7690.0,7220.0,7320.0,7600.0,6608500.0,7171.85888671875
2001-02-20,7770.0,7110.0,7760.0,7300.0,5797000.0,6888.75927734375
2001-02-21,7180.0,6800.0,6920.0,6810.0,3500000.0,6426.36328125
2001-02-22,6640.0,6140.0,6510.0,6360.0,4986000.0,6001.7138671875
2001-02-23,6740.0,6300.0,6300.0,6740.0,4799500.0,6360.306640625
2001-02-26,6960.0,6340.0,6900.0,6520.0,5550500.0,6152.70068359375
2001-02-27,6670.0,5970.0,6600.0,5990.0,4038500.0,5652.55712890625
2001-02-28,6060.0,5660.0,5740.0,5830.0,3448000.0,5501.5703125
2001-03-01,5830.0,5830.0,5830.0,5830.0,0.0,5501.5703125
2001-03-02,5800.0,5160.0,5700.0,5160.0,3029000.0,4869.31396484375
2001-03-05,5770.0,4750.0,4990.0,5770.0,6938500.0,5444.95068359375
2001-03-06,5950.0,5240.0,5770.0,5410.0,7190000.0,5105.23046875
2001-03-07,5680.0,5300.0,5600.0,5370.0,2917500.0,5067.4853515625
2001-03-08,6010.0,5500.0,5600.0,6010.0,8151500.0,5671.4296875
2001-03-09,6240.0,5680.0,6000.0,5730.0,12457500.0,5407.20458984375
2001-03-12,5500.0,5140.0,5460.0,5190.0,3835500.0,4897.6240234375
2001-03-13,5370.0,4700.0,4820.0,5010.0,8287500.0,4727.7646484375
2001-03-14,5010.0,5010.0,5010.0,5010.0,0.0,4727.7646484375
2001-03-15,5620.0,4920.0,4920.0,5400.0,5745500.0,5095.794921875
2001-03-16,5460.0,5120.0,5460.0,5230.0,2624000.0,4935.3720703125
2001-03-19,5350.0,5060.0,5060.0,5200.0,2391000.0,4907.06103515625
2001-03-20,5580.0,5220.0,5400.0,5340.0,5058500.0,5039.17431640625
2001-03-21,5320.0,5120.0,5210.0,5310.0,2868500.0,5010.8642578125
2001-03-22,5360.0,5100.0,5340.0,5140.0,1662500.0,4850.44091796875
2001-03-23,5300.0,5060.0,5300.0,5090.0,1443000.0,4803.2578125
2001-03-26,5300.0,5120.0,5120.0,5300.0,1412000.0,5001.4287109375
2001-03-27,5290.0,5060.0,5220.0,5060.0,1088500.0,4774.9482421875
2001-03-28,5250.0,4880.0,5130.0,4880.0,1481500.0,4605.08837890625
2001-03-29,4960.0,4660.0,4800.0,4720.0,1102000.0,4454.1015625
2001-03-30,4860.0,4420.0,4690.0,4620.0,1753000.0,4359.7353515625
2001-04-02,5170.0,4660.0,4780.0,5030.0,9929500.0,4746.63818359375
2001-04-03,4920.0,4600.0,4860.0,4650.0,3510000.0,4388.044921875
2001-04-04,4640.0,4340.0,4530.0,4410.0,2262000.0,4161.56494140625
2001-04-05,4410.0,4410.0,4410.0,4410.0,0.0,4161.56494140625
2001-04-06,4930.0,4660.0,4930.0,4700.0,3740500.0,4435.228515625
2001-04-09,4640.0,4370.0,4540.0,4430.0,2307500.0,4180.43896484375
2001-04-10,4620.0,4380.0,4600.0,4440.0,1832500.0,4189.8759765625
2001-04-11,4720.0,4520.0,4680.0,4610.0,2880500.0,4350.29931640625
2001-04-12,4880.0,4590.0,4750.0,4660.0,4145500.0,4397.48193359375
2001-04-13,4830.0,4570.0,4770.0,4620.0,1718500.0,4359.7353515625
2001-04-16,4770.0,4580.0,4660.0,4590.0,1591000.0,4331.42578125
2001-04-17,4680.0,4560.0,4600.0,4650.0,1289500.0,4388.044921875
2001-04-18,5200.0,4810.0,4810.0,5200.0,5123500.0,4907.06103515625
2001-04-19,5820.0,5820.0,5820.0,5820.0,2444000.0,5492.1337890625
2001-04-20,6400.0,5860.0,6000.0,6100.0,11903000.0,5756.35986328125
2001-04-23,6830.0,6040.0,6180.0,6830.0,7968000.0,6445.236328125
2001-04-24,7600.0,6780.0,6840.0,7590.0,19078000.0,7162.421875
2001-04-25,7740.0,6940.0,7560.0,7210.0,10179500.0,6803.82958984375
2001-04-26,7740.0,6940.0,7560.0,7210.0,10179500.0,6803.82958984375
2001-04-27,6950.0,6480.0,6810.0,6660.0,5205500.0,6284.8125
2001-04-30,7450.0,6840.0,6840.0,7450.0,4459500.0,7030.3095703125
2001-05-01,7450.0,7450.0,7450.0,7450.0,0.0,7030.3095703125
2001-05-02,8340.0,8130.0,8340.0,8340.0,8516000.0,7870.171875
2001-05-03,8340.0,7830.0,8260.0,8130.0,10294500.0,7672.00146484375
2001-05-04,9100.0,7840.0,7900.0,9100.0,13076500.0,8587.3564453125
2001-05-07,10180.0,9450.0,9700.0,10180.0,12591000.0,9606.515625
2001-05-08,10340.0,9320.0,9900.0,9600.0,12527000.0,9059.1904296875
2001-05-09,10440.0,9300.0,9460.0,9360.0,13858500.0,8832.7119140625
2001-05-10,9700.0,9120.0,9500.0,9620.0,7340000.0,9078.0625
2001-05-11,9640.0,9280.0,9400.0,9360.0,5132500.0,8832.7119140625
2001-05-14,9880.0,9150.0,9200.0,9360.0,8584000.0,8832.7119140625
2001-05-15,9740.0,9250.0,9400.0,9400.0,7236500.0,8870.45703125
2001-05-16,9560.0,8710.0,9400.0,8720.0,4922500.0,8228.763671875
2001-05-17,9530.0,9160.0,9400.0,9440.0,6644000.0,8908.203125
2001-05-18,9320.0,8830.0,9120.0,8930.0,3633500.0,8426.935546875
2001-05-21,9540.0,9010.0,9020.0,9070.0,4649000.0,8559.048828125
2001-05-22,9600.0,9110.0,9500.0,9190.0,4868500.0,8672.287109375
2001-05-23,9350.0,8820.0,9040.0,8870.0,3911000.0,8370.314453125
2001-05-24,8800.0,8450.0,8700.0,8640.0,2946000.0,8153.271484375
2001-05-25,9160.0,8740.0,8800.0,8940.0,4581500.0,8436.369140625
2001-05-28,8810.0,8640.0,8730.0,8720.0,1414000.0,8228.763671875
2001-05-29,8990.0,8560.0,8600.0,8980.0,2535000.0,8474.1181640625
2001-05-30,8840.0,8620.0,8680.0,8680.0,1610000.0,8191.0185546875
2001-05-31,8470.0,8240.0,8400.0,8340.0,1962000.0,7870.171875
2001-06-01,8440.0,7940.0,8370.0,7990.0,2235500.0,7539.888671875
2001-06-04,8030.0,7700.0,7850.0,7770.0,2007000.0,7332.28271484375
2001-06-05,8270.0,7720.0,7820.0,7760.0,3684000.0,7322.84619140625
2001-06-06,7760.0,7760.0,7760.0,7760.0,0.0,7322.84619140625
2001-06-07,7880.0,7480.0,7700.0,7800.0,1901000.0,7360.59228515625
2001-06-08,8660.0,7900.0,8060.0,8340.0,5211000.0,7870.171875
2001-06-11,8180.0,7910.0,8030.0,7920.0,1757000.0,7473.8310546875
