Date,High,Low,Open,Close,Volume,Adj Close
2000-08-10,426300.0,408450.0,417900.0,424200.0,201904.0,-188456.78125
2000-08-11,413700.0,402150.0,411600.0,407400.0,192061.0,-180993.171875
2000-08-14,436800.0,412650.0,434700.0,414750.0,181847.0,-184258.5
2000-08-15,414750.0,414750.0,414750.0,414750.0,0.0,-184258.5
2000-08-16,476700.0,437850.0,441000.0,476700.0,741665.0,-211780.640625
2000-08-17,484050.0,451500.0,477750.0,457800.0,453932.0,-203384.09375
2000-08-18,479850.0,458850.0,472500.0,459900.0,232018.0,-204317.03125
2000-08-21,469350.0,452550.0,452550.0,463050.0,116109.0,-205716.5
2000-08-22,468300.0,456750.0,457800.0,468300.0,101271.0,-208048.875
2000-08-23,472500.0,457800.0,470400.0,460950.0,128352.0,-204783.53125
2000-08-24,478800.0,460950.0,472500.0,472500.0,195737.0,-209914.75
2000-08-25,476700.0,466200.0,476700.0,475650.0,80409.0,-211314.15625
2000-08-28,486150.0,472500.0,475650.0,478800.0,96637.0,-212713.65625
2000-08-29,484050.0,468300.0,478800.0,478800.0,102776.0,-212713.65625
2000-08-30,474600.0,465150.0,472500.0,465150.0,424590.0,-206649.40625
2000-08-31,456750.0,412650.0,452550.0,426300.0,403371.0,-189389.71875
2000-09-01,433650.0,416850.0,429450.0,424200.0,200999.0,-188456.78125
2000-09-04,424200.0,391650.0,424200.0,394800.0,219266.0,-175395.421875
2000-09-05,397950.0,376950.0,387450.0,386400.0,512123.0,-171663.609375
2000-09-06,399000.0,379050.0,394800.0,379050.0,579108.0,-168398.28125
2000-09-07,365400.0,349650.0,361200.0,349650.0,542094.0,-155336.9375
2000-09-08,362250.0,350700.0,361200.0,358050.0,382299.0,-159068.765625
2000-09-11,358050.0,358050.0,358050.0,358050.0,0.0,-159068.765625
2000-09-12,358050.0,358050.0,358050.0,358050.0,0.0,-159068.765625
2000-09-13,358050.0,358050.0,358050.0,358050.0,0.0,-159068.765625
2000-09-14,396900.0,334950.0,337050.0,396900.0,394209.0,-176328.4375
2000-09-15,369600.0,344400.0,365400.0,347550.0,393018.0,-154404.015625
2000-09-18,323400.0,296100.0,317100.0,298200.0,472242.0,-132479.53125
2000-09-19,329700.0,287700.0,298200.0,312900.0,535094.0,-139010.234375
2000-09-20,359100.0,336000.0,354900.0,359100.0,577042.0,-159535.203125
2000-09-21,363300.0,329700.0,349650.0,333900.0,409671.0,-148339.75
2000-09-22,319200.0,301350.0,312900.0,301350.0,371309.0,-133878.96875
2000-09-25,321300.0,307650.0,307650.0,320250.0,233037.0,-142275.546875
2000-09-26,324450.0,305550.0,307650.0,320250.0,199809.0,-142275.546875
2000-09-27,329700.0,318150.0,321300.0,326550.0,207556.0,-145074.4375
2000-09-28,343350.0,332850.0,336000.0,336000.0,299875.0,-149272.703125
2000-09-29,342300.0,328650.0,340200.0,334950.0,184437.0,-148806.234375
2000-10-02,325500.0,313950.0,315000.0,323400.0,121895.0,-143675.0
2000-10-03,323400.0,323400.0,323400.0,323400.0,0.0,-143675.0
2000-10-04,338100.0,310800.0,315000.0,331800.0,297999.0,-147406.8125
2000-10-05,342300.0,329700.0,337050.0,329700.0,266737.0,-146473.84375
2000-10-06,324450.0,317100.0,321300.0,323400.0,156599.0,-143675.0
2000-10-09,321300.0,309750.0,317100.0,310800.0,148866.0,-138077.265625
2000-10-10,317100.0,294000.0,304500.0,302400.0,366942.0,-134345.453125
2000-10-11,289800.0,262500.0,287700.0,274050.0,588947.0,-121750.546875
2000-10-12,277200.0,258300.0,269850.0,259350.0,447490.0,-115219.859375
2000-10-13,243600.0,222600.0,241500.0,236250.0,556161.0,-104957.375
2000-10-16,236250.0,236250.0,236250.0,236250.0,0.0,-104957.375
2000-10-17,227850.0,201600.0,220500.0,201600.0,873722.0,-89563.6484375
2000-10-18,202650.0,171780.0,186900.0,191100.0,1740536.0,-84898.8671875
2000-10-19,196350.0,173460.0,182910.0,175140.0,1463293.0,-77808.3984375
2000-10-20,199080.0,187110.0,189210.0,190050.0,1893512.0,-84432.375
2000-10-23,191100.0,161910.0,190050.0,161910.0,725375.0,-71930.7890625
2000-10-24,186060.0,165690.0,166110.0,186060.0,991422.0,-82659.765625
2000-10-25,196350.0,174720.0,182280.0,188370.0,1076113.0,-83686.015625
2000-10-26,184590.0,176610.0,177660.0,179340.0,365409.0,-79674.3203125
2000-10-27,179340.0,179340.0,179340.0,179340.0,0.0,-79674.3203125
2000-10-30,169470.0,154350.0,166740.0,154770.0,462932.0,-68758.7421875
2000-10-31,148890.0,131670.0,139860.0,146790.0,903818.0,-65213.51953125
2000-11-01,155400.0,147000.0,150150.0,151620.0,902503.0,-67359.296875
2000-11-02,169890.0,149310.0,152250.0,164430.0,1292555.0,-73050.3515625
2000-11-03,179550.0,168210.0,171780.0,170100.0,1141794.0,-75569.3125
2000-11-06,189000.0,160860.0,165900.0,170730.0,1469236.0,-75849.1875
2000-11-07,174930.0,161700.0,170100.0,162540.0,602094.0,-72210.671875
2000-11-08,162540.0,154140.0,157290.0,154350.0,436756.0,-68572.1484375
2000-11-09,152880.0,146370.0,147210.0,150780.0,536470.0,-66986.140625
2000-11-10,153510.0,145950.0,150990.0,146580.0,422980.0,-65120.2109375
2000-11-13,150780.0,138600.0,146370.0,139650.0,694485.0,-62041.46484375
2000-11-14,155400.0,144480.0,147210.0,155400.0,798175.0,-69038.6328125
2000-11-15,168000.0,151410.0,168000.0,155190.0,708999.0,-68945.3359375
2000-11-16,163590.0,154350.0,157500.0,161700.0,522970.0,-71837.5
2000-11-17,158970.0,151410.0,155400.0,152460.0,317447.0,-67732.4765625
2000-11-20,154350.0,147000.0,147000.0,149100.0,260171.0,-66239.765625
2000-11-21,148890.0,139650.0,147000.0,145950.0,289961.0,-64840.33984375
2000-11-22,152670.0,140070.0,140070.0,147000.0,602556.0,-65306.8046875
2000-11-23,154140.0,144480.0,152040.0,145530.0,570470.0,-64653.73828125
2000-11-24,153300.0,147000.0,151410.0,152250.0,518551.0,-67639.203125
2000-11-27,174930.0,156870.0,157500.0,174930.0,1137679.0,-77715.109375
2000-11-28,169050.0,157500.0,165900.0,159600.0,981208.0,-70904.5234375
2000-11-29,150780.0,146160.0,149100.0,147840.0,418223.0,-65679.9921875
2000-11-30,150150.0,137970.0,149310.0,143640.0,602304.0,-63814.09765625
2000-12-01,144060.0,132300.0,132300.0,142800.0,447128.0,-63440.91015625
2000-12-04,144900.0,136710.0,139020.0,136710.0,294533.0,-60735.34375
2000-12-05,143430.0,138180.0,140700.0,143010.0,379661.0,-63534.1953125
2000-12-06,152670.0,136500.0,151200.0,138180.0,677846.0,-61388.40625
2000-12-07,139230.0,133770.0,136500.0,138180.0,320352.0,-61388.40625
2000-12-08,140280.0,135870.0,137130.0,139650.0,271418.0,-62041.46484375
2000-12-11,147000.0,141120.0,145110.0,143010.0,442147.0,-63534.1953125
2000-12-12,149730.0,141960.0,143010.0,143010.0,751842.0,-63534.1953125
2000-12-13,148050.0,138600.0,143010.0,147000.0,577742.0,-65306.8046875
2000-12-14,143640.0,141120.0,142800.0,141750.0,401237.0,-62974.4296875
2000-12-15,141750.0,137760.0,139020.0,137970.0,284047.0,-61295.109375
2000-12-18,137340.0,132510.0,135030.0,132930.0,275623.0,-59056.015625
2000-12-19,132720.0,113190.0,132300.0,113190.0,807137.0,-50286.2421875
2000-12-20,107100.0,96390.0,105210.0,96390.0,1249574.0,-42822.609375
2000-12-21,92085.0,82635.0,88830.0,83160.0,1708307.0,-36945.0
2000-12-22,86940.0,74550.0,85050.0,74760.0,1571141.0,-33213.17578125
2000-12-25,74760.0,74760.0,74760.0,74760.0,0.0,-33213.17578125
2000-12-26,85680.0,74130.0,76125.0,84525.0,1493417.0,-37551.4140625
2000-12-27,84525.0,84525.0,84525.0,84525.0,0.0,-37551.4140625
2000-12-28,84525.0,84525.0,84525.0,84525.0,0.0,-37551.4140625
2000-12-29,84525.0,84525.0,84525.0,84525.0,0.0,-37551.4140625
2001-01-01,84525.0,84525.0,84525.0,84525.0,0.0,-37551.4140625
2001-01-02,96180.0,81900.0,81900.0,95340.0,942408.0,-48364.09765625
2001-01-03,99750.0,90720.0,92190.0,95760.0,1384331.0,-48577.15625
2001-01-04,110040.0,106470.0,110040.0,110040.0,1122960.0,-55821.12109375
2001-01-05,126420.0,110040.0,112350.0,126420.0,1427289.0,-64130.37890625
2001-01-08,142380.0,122640.0,126000.0,128940.0,1292793.0,-65408.71484375
2001-01-09,128100.0,118650.0,126000.0,124320.0,1076822.0,-63065.08984375
2001-01-10,125580.0,105840.0,115500.0,105840.0,1903083.0,-53690.54296875
2001-01-11,114660.0,102900.0,102900.0,110880.0,2167159.0,-56247.23828125
2001-01-12,120960.0,111720.0,119490.0,111720.0,1340641.0,-56673.34765625
2001-01-15,126000.0,113400.0,115500.0,126000.0,1599936.0,-63917.31640625
2001-01-16,142590.0,124320.0,130200.0,140700.0,2214107.0,-71374.3359375
2001-01-17,150150.0,126210.0,140700.0,131250.0,2692716.0,-66580.53125
2001-01-18,139650.0,133350.0,134190.0,135450.0,1153898.0,-68711.109375
2001-01-19,148890.0,139650.0,147210.0,142380.0,998408.0,-72226.5546875
2001-01-22,146370.0,140700.0,141750.0,144270.0,807680.0,-73185.328125
2001-01-23,144270.0,144270.0,144270.0,144270.0,0.0,-73185.328125
2001-01-24,144270.0,144270.0,144270.0,144270.0,0.0,-73185.328125
2001-01-25,144270.0,144270.0,144270.0,144270.0,0.0,-73185.328125
2001-01-26,140700.0,122850.0,139860.0,124110.0,1008175.0,-62958.546875
2001-01-29,127890.0,118230.0,124320.0,120540.0,846103.0,-61147.56640625
2001-01-30,129990.0,120750.0,123900.0,122850.0,948022.0,-62319.3828125
2001-01-31,122850.0,109830.0,119700.0,122850.0,1290589.0,-62319.3828125
2001-02-01,120120.0,113820.0,115500.0,116130.0,555013.0,-58910.46484375
2001-02-02,119490.0,112350.0,117600.0,113400.0,496799.0,-57525.578125
2001-02-05,107730.0,101010.0,105630.0,103530.0,580070.0,-52518.73046875
2001-02-06,104160.0,99960.0,101115.0,102270.0,638099.0,-51879.54296875
2001-02-07,104055.0,100800.0,103110.0,100905.0,547585.0,-51187.1171875
2001-02-08,112350.0,96915.0,100800.0,105840.0,1542603.0,-53690.54296875
2001-02-09,105840.0,101535.0,103005.0,101850.0,631589.0,-51666.49609375
2001-02-12,103740.0,99225.0,100800.0,101430.0,705132.0,-51453.44140625
2001-02-13,105840.0,99225.0,104160.0,99855.0,942622.0,-50654.48046875
2001-02-14,99225.0,96915.0,98700.0,97860.0,951003.0,-49642.4375
2001-02-15,103950.0,97650.0,102900.0,97755.0,1745117.0,-49589.1796875
2001-02-16,99225.0,93555.0,97650.0,93660.0,1234803.0,-47511.87109375
2001-02-19,91455.0,85575.0,91350.0,88200.0,1545531.0,-44742.125
2001-02-20,93660.0,87150.0,88200.0,90090.0,1743345.0,-45700.87109375
2001-02-21,88620.0,85155.0,86310.0,85680.0,1080351.0,-43463.7734375
2001-02-22,84420.0,80325.0,84000.0,81270.0,1003513.0,-41226.6640625
2001-02-23,85365.0,80115.0,80115.0,84000.0,1495846.0,-42611.5390625
2001-02-26,85050.0,82320.0,84420.0,82740.0,785861.0,-41972.37109375
2001-02-27,85890.0,80220.0,83895.0,80430.0,1187060.0,-40800.55078125
2001-02-28,80745.0,77175.0,78750.0,78750.0,1099736.0,-39948.3203125
2001-03-01,78750.0,78750.0,78750.0,78750.0,0.0,-39948.3203125
2001-03-02,80010.0,70350.0,79380.0,70875.0,1695450.0,-35953.4921875
2001-03-05,73920.0,65205.0,65205.0,72660.0,2064359.0,-36858.98046875
2001-03-06,77070.0,72240.0,75390.0,73920.0,1824036.0,-37498.15625
2001-03-07,78750.0,72030.0,76650.0,72660.0,1983959.0,-36858.98046875
2001-03-08,75180.0,69930.0,72765.0,72765.0,1408550.0,-36912.25
2001-03-09,72135.0,69825.0,71715.0,70035.0,927318.0,-35527.37890625
2001-03-12,79800.0,70350.0,70455.0,71610.0,3288268.0,-36326.33984375
2001-03-13,73080.0,61215.0,70560.0,63000.0,3030792.0,-31958.658203125
2001-03-14,63000.0,63000.0,63000.0,63000.0,0.0,-31958.658203125
2001-03-15,66465.0,61530.0,61530.0,66465.0,1632936.0,-33716.37890625
2001-03-16,68145.0,65205.0,66360.0,65940.0,1621650.0,-33450.05859375
2001-03-19,67410.0,64680.0,65100.0,65310.0,1302208.0,-33130.47265625
2001-03-20,67410.0,64575.0,67200.0,64785.0,1434593.0,-32864.15234375
2001-03-21,63525.0,62475.0,63000.0,62790.0,1156522.0,-31852.130859375
2001-03-22,66780.0,61425.0,62790.0,63000.0,2771254.0,-31958.658203125
2001-03-23,65730.0,63420.0,65100.0,63735.0,2120393.0,-32331.5078125
2001-03-26,73290.0,64995.0,65940.0,73290.0,4349228.0,-37178.5703125
2001-03-27,76440.0,66150.0,73710.0,66150.0,5440985.0,-33556.59375
2001-03-28,71085.0,62580.0,69510.0,63840.0,3114296.0,-32384.767578125
2001-03-29,70140.0,64260.0,65730.0,68460.0,3990900.0,-34728.40625
2001-03-30,69930.0,64260.0,67305.0,66255.0,3796720.0,-33609.8515625
2001-04-02,66675.0,64050.0,66360.0,64890.0,1461808.0,-32917.41796875
2001-04-03,63210.0,61530.0,62370.0,61530.0,1571255.0,-31212.951171875
2001-04-04,60375.0,57960.0,59535.0,57960.0,1690631.0,-29401.958984375
2001-04-05,57960.0,57960.0,57960.0,57960.0,0.0,-29401.958984375
2001-04-06,63630.0,61320.0,63000.0,62160.0,2815578.0,-31532.544921875
2001-04-09,61110.0,58590.0,60900.0,58800.0,1500098.0,-29828.07421875
2001-04-10,59325.0,55020.0,59115.0,55230.0,1393008.0,-28017.0859375
2001-04-11,58275.0,53340.0,57750.0,53970.0,2539045.0,-27377.916015625
2001-04-12,56700.0,53865.0,56595.0,55020.0,2590430.0,-27910.560546875
2001-04-13,55860.0,53235.0,55545.0,53865.0,1588912.0,-27324.654296875
2001-04-16,54390.0,52500.0,53340.0,52605.0,1315403.0,-26685.478515625
2001-04-17,52710.0,50820.0,51555.0,51030.0,2224659.0,-25886.513671875
2001-04-18,58590.0,53445.0,54600.0,58590.0,4933942.0,-29721.55078125
2001-04-19,67305.0,63000.0,65100.0,67305.0,2806801.0,-34142.49609375
2001-04-20,76335.0,68880.0,69405.0,68985.0,6333255.0,-34994.73046875
2001-04-23,75390.0,70980.0,71400.0,71505.0,4123843.0,-36273.07421875
2001-04-24,68145.0,64260.0,67305.0,64680.0,3182487.0,-32810.88671875
2001-04-25,72450.0,62160.0,63525.0,67830.0,5347194.0,-34408.828125
2001-04-26,72450.0,62160.0,63525.0,67830.0,5347194.0,-34408.828125
2001-04-27,66780.0,63735.0,64470.0,64575.0,2311121.0,-32757.62890625
2001-04-30,72765.0,66570.0,67200.0,71085.0,5879679.0,-36060.015625
2001-05-01,71085.0,71085.0,71085.0,71085.0,0.0,-36060.015625
2001-05-02,75705.0,70875.0,72030.0,71085.0,4529671.0,-36060.015625
2001-05-03,73605.0,70665.0,72030.0,72030.0,3510315.0,-36539.39453125
2001-05-04,73815.0,70035.0,71085.0,72765.0,3167139.0,-36912.25
2001-05-07,78960.0,73185.0,75600.0,76755.0,3904029.0,-38936.30078125
2001-05-08,88200.0,80850.0,81900.0,88200.0,3683972.0,-44742.125
2001-05-09,94080.0,82530.0,90300.0,82530.0,5944008.0,-41865.83984375
2001-05-10,87150.0,81585.0,86100.0,86100.0,3310325.0,-43676.8359375
2001-05-11,87255.0,84315.0,86100.0,84735.0,2284240.0,-42984.39453125
